"","id","decimalLongitude","decimalLatitude","catalogNumber","datasetName","obisID","scientificNameID","genus","family","order","species","speciesID","sex","datasetID"
"32266",1211555750,-60.48,47.27,"24120.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32267",1211555751,-60.32,47.22,"24121.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32268",1211555752,-60.18,47.28,"24122.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32269",1211555753,-60.17,47.32,"24123.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32270",1211555754,-60.35,47.42,"24124.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32271",1211555880,-60.45,47.13,"24429.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32272",1211555881,-60.53,47.27,"24430.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32273",1211555882,-60.52,47.35,"24431.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32274",1211555883,-60.4,47.47,"24432.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32275",1211555884,-60.32,47.37,"24433.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32276",1211555885,-60.25,47.32,"24434.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32277",1211555886,-60.05,47.17,"24435.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32278",1211555887,-60.15,47.12,"24436.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32279",1211555888,-60.2,47.05,"24437.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32280",1211555889,-59.7,46.87,"24439.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32281",1211555960,-60.37,47.12,"24558.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32282",1211555971,-60.58,47.3,"24577.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32283",1211555972,-60.6,47.32,"24578.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32284",1211556021,-60.27,47.23,"24651.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32285",1211556022,-60.45,47.23,"24652.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32286",1211556067,-60.38,47.45,"24724.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32287",1211556117,-60.33,47.37,"24792.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32288",1211556118,-60.55,47.4,"24793.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32289",1211556227,-60.45,47.45,"24989.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32290",1211556259,-60.15,47.28,"25048.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32291",1211556260,-60.33,47.37,"25049.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32292",1211556517,-60.47,47.33,"25454.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32293",1211556521,-60.4,47.15,"25460.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32294",1211556569,-60.45,47.33,"25550.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32295",1211556574,-60.22,47.3,"25557.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32296",1211556583,-58.92,47.01,"25577.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32297",1211556584,-58.74,47.08,"25578.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32298",1211556585,-58.77,47.19,"25579.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32299",1211556589,-59.07,47.27,"25585.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32300",1211556590,-59.15,47.43,"25586.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32301",1211556591,-59.19,47.5,"25587.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32302",1211556594,-59.76,47.67,"25591.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32303",1211556705,-60.3,47.27,"25733.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32304",1211556706,-59.45,47.55,"25734.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32305",1211556727,-59.55,47.63,"25775.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32306",1211556728,-59.58,47.6,"25776.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32307",1211556729,-58.03,47.03,"25778.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32308",1211556731,-58.83,47.35,"25781.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32309",1211556736,-58.97,47.39,"25788.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32310",1211556737,-58.86,47.3,"25789.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32311",1211556739,-59,47.19,"25790.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32312",1211556740,-59.44,47.42,"25791.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32313",1211556741,-59.53,47.61,"25792.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32314",1211556742,-59.64,47.68,"25793.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32315",1211556845,-60.35,47.47,"25941.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32316",1211556846,-60.36,47.23,"25942.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32317",1211556847,-59.1,47.13,"25943.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32318",1211556848,-58.99,47.25,"25945.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32319",1211556850,-59.46,47.55,"25955.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32320",1211556860,-58.79,46.92,"25971.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32321",1211556864,-59.06,47.31,"25980.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32322",1211556865,-59.73,47.62,"25989.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32323",1211556958,-58.93,47.27,"26133.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32324",1211556960,-58.44,47.18,"26137.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32325",1211556963,-59.15,47.45,"26143.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32326",1211556964,-59.23,47.34,"26144.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32327",1211556965,-59.37,47.36,"26146.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32328",1211556966,-59.43,47.42,"26147.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32329",1211556967,-59.62,47.65,"26148.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32330",1211557053,-60.23,47.4,"26261.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32331",1211557071,-59.18,47.2,"26292.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32332",1211557076,-58.81,47.1,"26307.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32333",1211557079,-58.57,47.05,"26313.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32334",1211557085,-58.8,47.31,"26323.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32335",1211557086,-59.24,47.29,"26324.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32336",1211557087,-59.39,47.38,"26325.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32337",1211557088,-59.4,47.45,"26326.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32338",1211557089,-59.24,47.5,"26327.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32339",1211557192,-58.89,47.04,"26464.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32340",1211557193,-58.81,47.12,"26465.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32341",1211557194,-58.71,47.24,"26466.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32342",1211557199,-58.82,47.34,"26474.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32343",1211557200,-59.38,47.53,"26478.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32344",1211557306,-60.23,47.48,"26632.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32345",1211557307,-58.75,47.05,"26634.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32346",1211557308,-58.75,47.17,"26635.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32347",1211557311,-59.72,47.72,"26651.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32348",1211557385,-58.57,47.03,"26759.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32349",1211557389,-58.92,47.19,"26770.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32350",1211557390,-59.16,47.15,"26771.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32351",1211557391,-59.36,47.38,"26772.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32352",1211557392,-59.09,47.44,"26773.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32353",1211557456,-59.83,47.69,"26875.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32354",1211557458,-59.58,47.67,"26877.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32355",1211557460,-59.35,47.36,"26879.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32356",1211557464,-58.49,47.12,"26889.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32357",1211557466,-58.65,47.07,"26891.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32358",1211557467,-58.47,47.21,"26892.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32359",1211557473,-59.31,47.5,"26904.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32360",1211557474,-59.58,47.49,"26906.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32361",1211557475,-59.51,47.56,"26907.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32362",1211557476,-59.45,47.6,"26908.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32363",1211557477,-59.56,47.61,"26909.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32364",1211557479,-59.74,47.64,"26910.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32365",1211557480,-59.61,47.64,"26911.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32366",1211557484,-59.82,47.72,"26915.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32367",1211557528,-60.26,47.35,"26977.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32368",1211557529,-59.58,47.54,"26978.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32369",1211557530,-59.56,47.45,"26979.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32370",1211557532,-59.07,47.38,"26980.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32371",1211557533,-59.05,47.32,"26981.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32372",1211557534,-58.92,47.28,"26982.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32373",1211557535,-59.15,47.23,"26983.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32374",1211557536,-59.03,47.13,"26984.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32375",1211557537,-58.83,47.03,"26985.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32376",1211557538,-58.59,47.26,"26986.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32377",1211557546,-58.46,47.16,"26995.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32378",1211557547,-59,47.13,"26998.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32379",1211557548,-59.66,47.68,"26999.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32380",1211557559,-59.53,47.58,"27011.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
"32381",1211557560,-58.99,47.01,"27012.THNSKT","ECNASAP - East Coast North America Strategic Assessment",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"ecnasap"
